id,name,time,gender,is_work_influenced,confirmation_status,work_type,data_source,description,fb_followers,fb_pagelink,is_certified,twitter_name,twitter_pagelink,tweets,twitter_location,twitter_since,twitter_intro,twitter_follows,twitter_followers
211,Chris Hardwick,6/14/2018,1,0,2,Arts & Entertainment,Frankie Shaw,"A woman has said he sexually assaulted and emotionally abused her. AMC suspended his show, but has reinstated it after an investigation.",FALSE,FALSE,1,Nerdist,https://twitter.com/nerdist,14.6萬 則推文,,已加入 2011年10月,"Everything you need to know about the worlds of TV, movies, books, sci-fi, fantasy, and more. This is your one-stop shop for all things nerd.","4,064",47.2萬
56,Joe Alexander,12/7/2017,1,1,0,Arts & Entertainment,NY Times,"Left the company shortly before it announced an accusation of sexual harassment against him. A week later, he was accused of sexual harassment, including unwanted advances, by several employees. He denied the allegations.",FALSE,FALSE,0,Joseph Alexander,https://twitter.com/guitar_joseph,4.2萬 則推文,"Manchester, England",已加入 2012年8月,"Best-selling guitarist, author, musician, writer and traveller. 

Check out my 30+ guitar books (with over 3000 5* reviews) here: http://geni.us/twbio","4,238","5,845"
58,Trent Franks,12/7/2017,1,1,1,Politics,NY Times,Resigned amid an ethics investigation over accusations that he asked two female staff members to bear his child as surrogates. He said he regretted that the conversations had “caused distress.”,FALSE,FALSE,0,Trent Franks,https://twitter.com/Infinite__death,6 則推文,"Franklin, LA",已加入 2017年2月,0,34,0
140,Alex Kozinski,12/8/2017,1,1,1,Politics,NY Times,Retired after six female subordinates accused him of sexual misconduct or inappropriate comments. He said it was never his intent to make his staff members uncomfortable.,FALSE,FALSE,0,Alex kosinski,https://twitter.com/Akosinski,0 則推文,,已加入 2011年8月,0,1,0
205,Michael Weatherly,12/13/2018,1,0,0,Arts & Entertainment,Frankie Shaw,"A co-star says he made inappropriate comments to her, including a rape joke. After she confronted him, she was written off the show.",FALSE,FALSE,1,Michael Weatherly,https://twitter.com/M_Weatherly,"3,565 則推文",,已加入 2011年11月,fascinated,254,46.3萬
204,Frankie Shaw,12/17/2018,2,0,0,Arts & Entertainment,Frankie Shaw,"Multiple staffers have said she mishandled sex scenes, and one says she took off her own shirt in a dispute over onscreen nudity.","49,132",https://www.facebook.com/frankieshawisag/,1,Frank X. Shaw,https://twitter.com/fxshaw,2萬 則推文,"Seattle, WA",已加入 2008年2月,"currently lead communications for Microsoft, owner of a fine sourdough starter, U.S. Marine. He/Him",471,3萬
192,Morgan Freeman,5/24/2018,1,1,1,Arts & Entertainment,NY Times,"Visa suspended a marketing campaign featuring Mr. Freeman after eight people accused him of sexual harassment or inappropriate behavior. Mr. Freeman apologized, saying that he would not “intentionally offend or knowingly make anyone feel uneasy.”",FALSE,FALSE,1,Morgan Freeman,https://twitter.com/morgan_freeman,162 則推文,,已加入 2019年12月,That actor whose voice you recognize.,32,15.1萬
188,Jonathan Kaiman,5/16/2018,1,1,0,Politics,NY Times,"Resigned after two women accused him of sexual misconduct. He disputed the accusations, calling the acts in one episode “mutually consensual.”",FALSE,FALSE,1,Jonathan Kaiman,https://twitter.com/JRKaiman,"4,562 則推文",,已加入 2011年2月,"1L 
@UCLA_Law
. Former journalist.","1,626","8,163"
176,Jay Asher,2/14/2018,1,1,0,Arts & Entertainment,NY Times,Dropped by his literary agent and expelled from the Society of Children’s Book Writers and Illustrators amid accusations of sexual harassment. A spokeswoman for Mr. Asher said that he had not been kicked out of the society and that he denied any harassment.,FALSE,FALSE,1,Jay Asher,https://twitter.com/jayasherguy,1.5萬 則推文,,已加入 2011年2月,"author: THIRTEEN REASONS WHY, THE FUTURE OF US, WHAT LIGHT, PIPER (graphic novel), CHRISTMAS IN JULY (screenplay), and...",781,4.5萬
175,Jim Walsh,2/13/2018,1,1,0,Politics,NY Times,Resigned from his consulting firms after a woman said he had sexually assaulted her a decade ago. He did not comment on the accusations.,FALSE,FALSE,1,James Walsh,https://twitter.com/jamesstarsailor,2.8萬 則推文,London,已加入 2009年2月,"Singer,Songwriter,Father,LFC Fan https://jameswalsh.hearnow.com","4,288",1.8萬
143,Mario Batali,12/11/2017,1,0,1,Other,NY Times,"Fired by ABC and was expected to divest from his restaurants after accusations of sexual harassment, including inappropriate touching, by several employees. Two women also accused him of sexual assault. Mr. Batali has apologized for some behavior, but denied accusations of nonconsensual sex.",FALSE,FALSE,0,Mario Batali Drinks,https://twitter.com/BataliDrinks,0 則推文,"New York, NY",已加入 2015年1月,In loving memory of the world's worst drinks column.,0,14
173,James Dashner,2/7/2018,1,1,1,Arts & Entertainment,NY Times,"Dropped by Random House and his literary agent amid accusations of sexual misconduct. He said, “I am taking any and all criticisms and accusations very seriously, and I will seek counseling and guidance to address them.”","340,630",https://www.facebook.com/jamesdashnerbooks/,1,James Dashner,https://twitter.com/jamesdashner,1.3萬 則推文,,已加入 2008年12月,"Author of Maze Runner, Eye of Minds, Infinity Ring, and The 13th Reality series. Maze Runner movies available from Disney/20th Century. Repped by 
@mcorvisiero
.",848,43.8萬
167,Patrick Witty,1/29/2018,1,1,0,Media,NY Times,"Left in December. In January, multiple women publicly accused him of sexual harassment, including unwanted touching and kissing. He denied the accusations but apologized for some behavior.","38,441",https://www.facebook.com/patrickwitty,1,Patrick Witty,https://twitter.com/patrickwitty,"2,640 則推文",Tulsa,已加入 2010年7月,,83,3.9萬
60,Tom Ashbrook,12/11/2017,1,1,1,Media,NY Times,"Dismissed after complaints of bullying and sexual misconduct, including unwanted touching, by current and former station employees. An investigation found Mr. Ashbrook’s conduct “was not sexual in nature.” He apologized for behavior that was “offensive and overbearing to some.”",FALSE,FALSE,0,Tom Ashbrook,https://twitter.com/TomAshbrook,5.7萬 則推文,Boston,已加入 2009年3月,"Award-winning Journalist. 16-Yr Host of NPR's ""On Point.” Illinois farm kid, Asia hand, Alaska oilfields vet. 
@PodState
. Livestream: FB/YouTube #AshbrookLIVE","1,170",2.5萬
159,Ben Vereen,1/5/2018,1,1,1,Arts & Entertainment,NY Times,"A production group cut ties with him after multiple women accused him of sexual misconduct, including unwanted kisses and degrading comments. He apologized.","95,150",https://www.facebook.com/TheBenVereen/,1,Ben Vereen,https://twitter.com/BenVereen,"6,094 則推文",Broadway | Hollywood,已加入 2009年6月,Tony Award Winning Actor and Entertainer #BenVereen - Contact: Pamela@TheCooperCompany.biz https://Facebook.com/TheBenVereen,"6,190",2.3萬
158,David Diaz,1/3/2018,1,1,1,Arts & Entertainment,NY Times,Resigned from the board of the Society of Children’s Book Writers and Illustrators after a woman said that he had sexually harassed her in 2012. Mr. Diaz apologized to the woman and said he underwent sexual harassment training after a complaint that year. He said he felt pressured to resign.,FALSE,FALSE,1,David Diaz,https://twitter.com/trtdavid,"2,451 則推文","Las Vegas, NV",已加入 2008年11月,"Songwriter, Producer, Dj based in Las Vegas. @DonCriminals
|| New Remix OUT NOW!",207,"1,328"
148,Ken Friedman,12/12/2017,1,1,0,Other,NY Times,Took an indefinite leave of absence after 10 employees accused him of unwanted sexual advances. Mr. Friedman later dissolved his partnership with April Bloomfield and split up ownership of their restaurants.,FALSE,FALSE,0,Ken Friedman,https://twitter.com/KenFriedmanLA,636 則推文,,已加入 2012年10月,Law. Business. Sports. Food. Not necessarily in that order. Free agent. Former LegalZoom. Opinions mine.,79,122
149,Tavis Smiley,12/13/2017,1,1,0,Media,NY Times,"PBS stopped distributing Mr. Smiley’s show after an investigation found “credible allegations” that he had sexual relationships with subordinates. Some witnesses reportedly expressed concern that their jobs were tied to continuing the relationships, which Mr. Smiley said were consensual. He filed a lawsuit against PBS, and it filed a countersuit, detailing more alleged sexual misconduct. Mr. Smiley now hosts a show on The Word Network.","209,356",https://www.facebook.com/TavisTalks/,0,Tavis Smiley,https://twitter.com/tavissmiley,1.3萬 則推文,Los Angeles,已加入 2007年12月,"Entrepreneur, advocate, author, television host",2.2萬,32.1萬
150,Brad Kern,12/14/2017,1,1,2,Other,NY Times,"Fired after an investigation into accusations of misconduct including sexual harassment, discrimination and making racially insensitive comments.",FALSE,FALSE,0,Bradley Kern,https://twitter.com/Bradley_J_Kern,1 則推文,,已加入 2010年12月,0,8,0
157,Rhys James,12/23/2017,1,1,0,Media,NY Times,"Vice reached a settlement in early 2017 with a co-worker who accused him of making sexist comments. In the agreement, Vice and Mr. James denied any liability. He was placed on leave in November and no longer works at the company.",FALSE,FALSE,1,Rhys James,https://twitter.com/rhysjamesy,3.1萬 則推文,,已加入 2009年1月,"comedian and ghost
http://twitch.tv/rhysjamesy","1,202",8.2萬
156,Mike Germano,12/23/2017,1,1,0,Media,NY Times,"Placed on leave and did not return after two women accused him of sexual harassment, including pulling one of them onto his lap. Mr. Germano has said he did “not believe that these allegations reflect the company’s culture.”",FALSE,FALSE,1,Mike Germano,https://twitter.com/mikegermano,1萬 則推文,,已加入 2007年12月,former Democrat Councilman & Media Exec. unwilling to be censored by the damaging woke agenda. Can only be canceled once. #bitcoin,"2,037","8,139"
202,Andrea Ramsey,12/15/2017,2,1,0,Politics,NY Times,"Ended campaign after accusations that she had sexually harassed, and then fired, a former subordinate. She denied the accusations.",FALSE,FALSE,0,Andrea Ramsey,https://twitter.com/andrearamsey40,"1,528 則推文",,已加入 2015年2月,0,2,0
155,James Rosen,12/22/2017,1,0,0,Media,NY Times,"Left after accusations of sexual harassment, including groping and attempted forcible kissing, of female colleagues.","7,234",https://www.facebook.com/JamesRosenTV/,1,James Rosen,https://twitter.com/JamesRosenTV,2.7萬 則推文,"Washington, D.C.",已加入 2009年6月,"@WeAreSinclair
 reporter | 
@nytimes
 bestselling author | 
@MS_GreaterDCMD
 Trustee | 
@MohMuseum
 Bd. of Advisors | Married 
@DurkinSara
 | jamessrosen@protonmail.com",5.2萬,20.5萬
63,Jerry Richardson,12/15/2017,1,1,2,Other,NY Times,Fined $2.75 million by the NFL after an investigation into sexually harassment of female employees. Mr. Richardson later sold the team for a record $2.2 billion. He did not comment on the allegations.,FALSE,FALSE,0,Jerry Richardson,https://twitter.com/jerry,"8,159 則推文","41.198817,-85.835643",已加入 2006年7月,I build things by typing at Salesforce. Opinions here are mine alone.,744,"3,267"
368,Max Ogden,12/15/2017,1,1,1,Business & Tech,Frankie Shaw,"A former partner reported that Ogden was sexually abusive, controlling, and coercive. Ogden has stepped down from leadership roles with Code for Science & Society and the Dat Project. He apologized and said he would seek help.",FALSE,FALSE,0,Max Ogden,https://twitter.com/Kid_Charisma,58 則推文,,已加入 2009年4月,0,48,14
64,Stephen Henderson,12/15/2017,1,1,1,Media,NY Times,"Fired after an investigation found inappropriate behavior with two female colleagues. Mr. Henderson acknowledged sexually themed conversations and unwanted advances, but said he disagreed with the decision. He reached an undisclosed settlement with the newspaper and its parent company in July.","47,390",https://www.facebook.com/stephenhendersonmusic/,0,Stephen Henderson,https://twitter.com/SHDetroit,1.4萬 則推文,"Detroit, MI",已加入 2011年10月,"Exec Editor, http://BridgeDetroit.com; Host, Detroit Today 
@wdet
; Host, ABJ on 
@detroitpublictv
; Founder, http://tuxedoproject.com; Native Detroiter UDJesuit and 
@Umich
 alum.",448,1.5萬
152,Daylin Leach,12/17/2017,1,0,0,Politics,NY Times,Ended his campaign for Congress after he was accused of sexual harassment and inappropriate touching by multiple staff members. Mr. Leach denied any inappropriate touching. He remains in the State Senate.,"11,765",https://www.facebook.com/VoteDaylin/,1,Daylin Leach,https://twitter.com/daylinleach,1萬 則推文,"Wayne, Pennsylvania",已加入 2009年2月,"Father, husband, progressive, comic, cannabis expert, public speaker, former Pennsylvania Senator. Like Gandhi, only less.","2,663",3.7萬
151,Morgan Spurlock,12/14/2017,1,1,1,Arts & Entertainment,NY Times,Stepped down from his production company and said he was “part of the problem” in a social media post. He revealed that he had been accused of rape in college and had later settled a separate sexual harassment claim.,"37,717",https://www.facebook.com/MorganSpurlock,1,Morgan Spurlock,https://twitter.com/MorganSpurlock,1萬 則推文,"New York, NY",已加入 2009年6月,Father. Husband. Hillbilly. Storyteller. Chicken Lover.,"5,854",13.9萬
153,Chuck Close,12/20/2017,1,0,1,Arts & Entertainment,NY Times,The National Gallery of Art canceled a planned exhibition after accusations by several women that Mr. Close sexually harassed them when they went to his studio to pose for him. He said he was sorry if he had made the women feel uncomfortable.,FALSE,FALSE,0,Chuck Close,https://twitter.com/closecharles,2 則推文,,已加入 2009年5月,0,3,48
66,Don Hazen,12/21/2017,1,1,1,Media,NY Times,"Resigned after being accused of sexually harassing five female employees. He denied most of the accusations, though later said he “lost track of some boundaries.”",FALSE,FALSE,0,Donald Hazen,https://twitter.com/DonaldHazen,0 則推文,,已加入 2013年6月,0,2,0
247,Dustin Marshall,12/21/2017,1,1,0,Arts & Entertainment,Frankie Shaw,A former partner says he abused and harassed her. He is shutting down Feral Audio.,FALSE,FALSE,0,dustin marshall,https://twitter.com/marshall_dustin,14 則推文,,已加入 2012年8月,0,20,1
154,Marcelo Gomes,12/21/2017,1,0,0,Arts & Entertainment,NY Times,"Resigned after being accused of sexual misconduct. His spokeswoman said, “This is a time of reflection for Marcelo.”",FALSE,FALSE,0,Marcelo F C Gomes,https://twitter.com/marfcg,"3,417 則推文","Rio de Janeiro, RJ, Brasil",已加入 2010年1月,"Pesquisador em Saúde Pública do PROCC/Fiocruz.
Research areas: epi. models, population dynamics, and epi. surveillance.
Gaúcho e Colorado! Perfil pessoal.",363,"3,530"
147,Ike Taylor,12/11/2017,1,1,0,Media,NY Times,Suspended after accusations of sending a coworker “sexually inappropriate” photos and video. Eventually lost employment at the network.,"29,537",https://www.facebook.com/IkeTaylorOfficial/,1,Isaac Taylor-Stuart,https://twitter.com/Kingathlete5,"4,296 則推文",United States,已加入 2014年4月,"Just Tryin make it Out
YouTuber 28,900Subs USC Cornerback",180,1.6萬
146,Heath Evans,12/11/2017,1,1,0,Media,NY Times,Suspended and then terminated by the network after accusations of sending a co-worker sexually explicit photos. He called the accusations “false.”,"9,418",https://www.facebook.com/HeathEvans44/,1,Heath Evans,https://twitter.com/HeathEvans44,"5,654 則推文",Palm Beach to LA,已加入 2015年3月,"Father to Queens
10 Year NFL Veteran
My Instagram is way more entertaining 
@HeathEvans44",327,1.8萬
323,Andrew Creighton,12/23/2017,1,1,0,Media,Frankie Shaw,A woman said she was fired after she turned down a sexual relationship with him. He has been placed on leave.,839,https://www.facebook.com/creightstuff/,0,Andrew Creighton,https://twitter.com/AndyCreighton4,0 則推文,,已加入 2019年9月,0,12,0
145,Ryan Lizza,12/11/2017,1,0,0,Media,NY Times,"Fired by The New Yorker and suspended by CNN over an accusation of “improper sexual conduct,” which he denied. He has since returned as a CNN analyst, after a CNN investigation “found no reason to continue to keep Mr. Lizza off the air.” He was hired in June by Esquire as its chief political correspondent.",FALSE,FALSE,1,Ryan Lizza,https://twitter.com/RyanLizza,2萬 則推文,D.C.,已加入 2009年10月,"Chief Washington Correspondent & Playbook co-author 
@politico
, Senior Political Analyst 
@CNN
, writing a book about 2020 with 
@olivianuzzi
, rlizza@politico.com","3,675",29.7萬
144,Marshall Faulk,12/11/2017,1,1,2,Media,NY Times,"Suspended, and will not be returning, after a former NFL Network wardrobe stylist said in a lawsuit that Faulk fondled her and pulled out his genitals while demanding oral sex. The lawsuit was settled in September.","58,638",https://www.facebook.com/MarshallFaulkFanPage/,1,Marshall Faulk,https://twitter.com/marshallfaulk,"3,393 則推文",EveryWhere,已加入 2009年4月,"Official Twitter page of Marshall Faulk and The Marshall Faulk Foundation.
IG: 
@MarshallFaulk",569,15.3萬
142,Eric Davis,12/11/2017,1,0,2,Media,NY Times,Fired by ESPN after a former NFL Network wardrobe stylist said in a lawsuit that he groped her and made lewd comments. The lawsuit was settled in September.,FALSE,FALSE,1,Erik Davis,https://twitter.com/edavis19,"1,509 則推文","Wellesley, MA",已加入 2009年5月,"Husband, father with 2 French Bulldogs, Stanford Grad - Class of 2008, Former Washington Nationals Pitcher",256,"2,586"
67,Charlie Hallowell,12/27/2017,1,1,0,Other,NY Times,"Sold two restaurants after 17 former employees accused him of sexual harassment, including unwanted advances and sexual comments. He apologized.",FALSE,FALSE,0,Charles Hallowell,https://twitter.com/cwbear613,0 則推文,,已加入 2016年3月,0,24,2
68,H. Brandt Ayers,1/1/2018,1,1,1,Media,NY Times,Resigned after a former reporter said Mr. Ayers sexually assaulted her by spanking her. He admitted to once spanking a different reporter.,FALSE,FALSE,0,0,0,0,0,0,0,0,0
246,Dan Harmon,1/2/2018,1,1,1,Arts & Entertainment,Frankie Shaw,"A former employee has reported that he sexually harassed her, and he has admitted to and apologized for the behavior.",FALSE,FALSE,0,Dan Harmon,https://twitter.com/_danharmon,9 則推文,"Los Angeles, CA USA",已加入 2017年6月,NEW PRIVATE ACCOUNT .,64,"7,185"
245,Albert Schultz,1/3/2018,1,1,0,Arts & Entertainment,Frankie Shaw,Multiple women have reported that he committed sexual battery or sexual harassment against them. He is taking a leave of absence from the Soulpepper Theatre Company.,FALSE,FALSE,0,Albert Schultz,https://twitter.com/AlbertS93949989,15 則推文,,已加入 2019年3月,0,1,0
141,Donovan McNabb,12/11/2017,1,0,2,Media,NY Times,Fired by ESPN after a former NFL Network wardrobe stylist said in a lawsuit that he sent her explicit messages. The lawsuit was settled in September.,FALSE,FALSE,1,Donovan McNabb,https://twitter.com/donovanjmcnabb,"3,005 則推文",出生於 11月25日,已加入 2012年9月,"Official twitter of Donovan McNabb. Retired Philadelphia Eagle, 6x Pro Bowler and fan of all sports. a fan of watching our young kids flourish in life.",370,8萬
320,Steve Butts,1/3/2018,1,1,0,Media,Frankie Shaw,"An employee has reported that he committed sexual harassment, and a former employee says he mishandled her report of sexual harassment by another co-worker. He has been fired.",FALSE,FALSE,0,Steve Butts,https://twitter.com/stevebutts666,171 則推文,"Connecticut, USA",已加入 2017年4月,0,37,4
450,Andy Savage,1/5/2018,1,1,0,Other,Frankie Shaw,A woman has reported that he sexually assaulted her when she was 17. He has resigned from his church and his upcoming book release has been canceled.,FALSE,FALSE,0,Andy Savage,https://twitter.com/mcfc9320group,3.4萬 則推文,Manchester,已加入 2010年3月,"Formally 
@mcfcforum
 but now you can follow the below
http://mcfc9320group.com
http://youtube.com/channel/UCh3cz…
http://facebook.com/groups/4281999…","5,617",1.5萬
138,Ruben Kihuen,12/1/2017,1,0,0,Politics,NY Times,Decided to not seek re-election after being accused of unwanted sexual propositions. He denied the accusations.,FALSE,FALSE,1,Rep. Ruben J. Kihuen,https://twitter.com/RepKihuen,"3,255 則推文","Las Vegas, NV",已加入 2017年1月,Former U.S. Congressman. First DREAMer and First Former Undocumented Immigrant to Serve in Congress. #VegasStrong,115,1萬
69,Kevin Braun,1/5/2018,1,0,1,Media,NY Times,Left management role after accusations of sexual harassment of staff members. He apologized. He is still a co-owner of the company.,FALSE,FALSE,0,Kevin Braun,https://twitter.com/kevinbraun91,0 則推文,,已加入 2016年2月,0,7,0
137,Shervin Pishevar,11/30/2017,1,0,0,Business & Tech,NY Times,"Resigned after five women accused him of sexual harassment, including unwanted touching. He said the accusations were “untruthful attacks.”",FALSE,FALSE,1,SKP,https://twitter.com/shervin,4.2萬 則推文,"Miami Beach, FL",已加入 2007年3月,"Hyperloop|Bolt|Stara|Webs|WebOS|JamCity 
Sofreh|Sherpa|Menlo 
 Robnhd|CUE|ASTRA|GoPuff|UBER|ABNB|Didi|SLACK|POSH|SpceX|OPEN|Postm8s|Curology|DrOD|ipsy|RtR|","6,360",10.9萬
160,Jeremy Tooker,1/6/2018,1,1,0,Other,NY Times,Agreed to divest from the company after accusations of sexual assault by former employees.,FALSE,FALSE,0,Mackenzie Tooker,https://twitter.com/JeremyTooke1,2 則推文,,已加入 2013年12月,0,66,2
133,Russell Simmons,11/19/2017,1,0,0,Arts & Entertainment,NY Times,Stepped down from his companies amid accusations of sexual assault and rape from multiple women. He denied the accusations.,"3,472,938",https://www.facebook.com/RussellSimmons/,1,Russell Simmons,https://twitter.com/UncleRUSH,6.8萬 則推文,,已加入 2009年3月,0,997,452.5萬
132,Cameron Mitchell,11/17/2017,1,0,0,Arts & Entertainment,NY Times,Fired after a lawsuit accused him of sexual assault. Mr. Mitchell has said the accuser was “fabricating her story.”,FALSE,FALSE,1,Cameron Mitchell,https://twitter.com/camronmitchell,"6,529 則推文","Los Angeles, CA",已加入 2009年4月,camron/rvrb https://itunes.apple.com/us/album/faded-ep/id1058624752… CONTACT: cameron@rvrb.xyz,33,15.9萬
400,Jeffrey Klein,1/10/2018,1,0,2,Politics,Frankie Shaw,A woman says he forcibly kissed her. The New York state Democratic Party has called for an investigation.,FALSE,FALSE,0,Jeffrey Klein,https://twitter.com/jsklein1,419 則推文,"Burlington, VT",已加入 2011年8月,"Professor of Radiology, UVM Medical Center",114,974
241,James Franco,1/11/2018,1,0,0,Arts & Entertainment,Frankie Shaw,Multiple women have reported that he engaged in inappropriate or sexually exploitative behavior with them.,FALSE,FALSE,0,James Franco,https://twitter.com/JamesFrancoNet,41 則推文,International,已加入 2010年8月,Your ultimate James Franco fan source! #JamesFranco,"6,403",3.6萬
72,William G. Jacoby,1/11/2018,1,1,0,Other,NY Times,Resigned after accusations of sexual harassment from a former student. He denied the accusations.,FALSE,FALSE,0,0,0,0,0,0,0,0,0
131,Jason Mojica,11/15/2017,1,1,0,Media,NY Times,Fired after accusations of sexual harassment. Mr. Mojica said that he was “deeply disappointed by this outcome.”,FALSE,FALSE,1,Jason Mojica,https://twitter.com/elmodernisto,1萬 則推文,"Brooklyn, NY",已加入 2008年7月,"Peabody, duPont and Ellie award-winning maker of things. Co-host 
@The_Modernist
 Society. Co-founder 
@ixnaypac
. Founder 
@XylophoneMedia
.","3,488","9,745"
122,Danny Masterson,11/2/2017,1,1,0,Arts & Entertainment,NY Times,"Fired from and written out of a Netflix show, “The Ranch,” after accusations surfaced that he raped four women in the early 2000s. A fifth woman later came forward to accuse Mr. Masterson of rape. He denied the accusations.",FALSE,FALSE,1,danny masterson,https://twitter.com/dannymasterson,"3,987 則推文",tribeca.E hollywood.park city.,已加入 2009年3月,"i been workin on the railroad,all the live long day... i been workin on the railroad jus to pass the time awaaaay...",51,137.1萬
162,Joel Kramer,1/13/2018,1,1,0,Arts & Entertainment,NY Times,Dropped by Worldwide Production Agency after an actress accused him of sexually assaulting her when she was 12 during the filming of “True Lies.” He denied the accusation.,FALSE,FALSE,0,Joel Kramer,https://twitter.com/joelkramer15,28 則推文,,已加入 2018年4月,0,72,2
239,Mario Testino,1/13/2018,1,0,0,Arts & Entertainment,Frankie Shaw,"Multiple men have said he groped them or masturbated in front of them, or made unwanted advances.",FALSE,FALSE,0,mariotestino hwang,https://twitter.com/MariotestinoH,0 則推文,,已加入 2017年6月,0,0,1
163,Mario Testino,1/13/2018,1,0,0,Arts & Entertainment,NY Times,"Companies severed ties after 13 male models accused him of sexual advances, including groping and masturbation. He has denied wrongdoing.",FALSE,FALSE,0,mariotestino hwang,https://twitter.com/MariotestinoH,0 則推文,,已加入 2017年6月,0,0,1
121,Brett Ratner,11/1/2017,1,1,0,Arts & Entertainment,NY Times,Lost a production and financing deal with Warner Bros. after he was accused of sexual assault or harassment by six women. A lawyer for Mr. Ratner denied the accusations.,FALSE,FALSE,1,Brett Ratner,https://twitter.com/BrettRatner,"7,010 則推文",Los Angeles/NY/Miami,已加入 2009年4月,Film Director Instagram: http://instagram.com/brettrat A Distinctive Blend of Straight American Whiskeys: http://thehilhavenlodge.com,675,21.9萬
317,Ross Levinsohn,1/18/2018,1,0,0,Media,Frankie Shaw,"He has been sued in two separate sexual harassment lawsuits. He was placed on unpaid leave at the Los Angeles Times, and then resigned. After an investigation cleared him, he was named CEO of a new unit within the Times’s parent company, Tronc.",FALSE,FALSE,0,Ross Levinson,https://twitter.com/RossLevinson44,"2,862 則推文","Cape Town, South Africa",已加入 2016年3月,"Family, friends, outdoors, books, wine. Proudly South African",252,81
100,Patrick Meehan,1/20/2018,1,1,0,Politics,NY Times,Resigned after a report that he used taxpayer money to settle a sexual harassment complaint by a former aide. He denied wrongdoing.,FALSE,FALSE,0,Patrick Meehan,https://twitter.com/pat_meehan,70 則推文,Michigan,已加入 2012年7月,"Christian, husband of 1, dad of 2. Mfg Engineer at GM. Purdue alum. PA native. Tweets mine. Likes/RTs ≠ endorsement. Joshua 24:15.",83,269
164,Gordon Edelstein,1/22/2018,1,0,0,Arts & Entertainment,NY Times,Fired after multiple women accused him of unwanted sexual contact and sexually explicit remarks. He did not publicly address the accusations.,FALSE,FALSE,0,Gordon Edelstein,https://twitter.com/NYGordon1,1 則推文,,已加入 2010年7月,0,2,8
117,Jeremy Piven,10/30/2017,1,1,0,Arts & Entertainment,NY Times,His show “Wisdom of the Crowd” was canceled after several women accused him of sexual misconduct. He said the cancellation decision “was a terrible mistake” and has denied accusations.,"552,962",https://www.facebook.com/jeremypivenpage/,1,Jeremy Piven,https://twitter.com/jeremypiven,"5,270 則推文",On the road,已加入 2009年2月,0,461,231.1萬
165,Barry Lubin,1/23/2018,1,1,0,Arts & Entertainment,NY Times,Resigned after admitting that he pressured a teenage girl to pose for pornographic pictures.,FALSE,FALSE,0,barry lubin,https://twitter.com/barrylubin,2 則推文,"hartford, connecticut",已加入 2011年10月,/mechanical engineer; worked in industry for 30 ; Last 10 years teaching at University of Hartford; Interest renewable energy; Retiring-soon.,2,6
447,John Kenneally,1/23/2018,1,1,0,Other,Frankie Shaw,Multiple women have said he made inappropriate or abusive comments. He has resigned.,FALSE,FALSE,0,John kenneally,https://twitter.com/Johnkenneally15,0 則推文,,已加入 2017年6月,0,19,0
166,Alexander Jones,1/25/2018,1,1,0,Media,NY Times,"Fired after accusations of sexual harassment by employees, including unwanted kissing.",FALSE,FALSE,0,Alexander Sánchez Jones,https://twitter.com/XanderSanchez,"7,742 則推文","Vejer de la Frontera, España",已加入 2011年8月,"Dolphin Researcher & Tour Leader. I occasionally lecture on cruise ships · Instagram: 
@dolphinquests",94,942
107,Matt Mondanile,10/16/2017,1,1,1,Arts & Entertainment,NY Times,"Plancha, a Japanese label, dropped Ducktails. A tour was canceled after accusations of “touching, kissing, and groping” women without their consent. Mr. Mondanile apologized.",FALSE,FALSE,1,Matt Mondanile,https://twitter.com/mattmondanile,1.1萬 則推文,New Jersey,已加入 2009年4月,0,"1,057",1萬
74,Zach Fansler,1/25/2018,1,1,,Politics,NY Times,Resigned after a woman said that he slapped her twice when she denied his sexual advances. He denied the accusation.,FALSE,FALSE,0,Zach Fansler,https://twitter.com/RepZachFansler,0 則推文,,已加入 2017年1月,0,23,12
398,Burns Strider,1/26/2018,1,1,0,Politics,Frankie Shaw,"A woman reported that he sexually harassed her while they worked on the Clinton campaign, and multiple former colleagues say he was fired from Correct the Record after sexual harassment allegations there.",FALSE,FALSE,0,Strider Burns,https://twitter.com/scburns24,0 則推文,,已加入 2015年10月,0,48,6
105,Andy Signore,10/5/2017,1,0,0,Politics,NY Times,"Fired after being accused of sexually assaulting one woman and harassing several others. Through a lawyer, he denied all accusations.","2,417",https://www.facebook.com/andysignore/,1,Andy Signore,https://twitter.com/andysignore,2.3萬 則推文,"Tampa, FL",已加入 2009年5月,"Dad • 
@PopcornedPlanet
 Making Sense of Nerd News & Pop Culture Outrage • Creator #HonestTrailers 
@ScreenJunkies
 #ManAtArms #NerdWars #HuggingTheCactus","4,884",3.5萬
104,Dillon Bates,8/3/2018,1,1,0,Politics,NY Times,Denied accusations of sexual misconduct and stated his intent to serve out his term. Eventually resigned.,FALSE,FALSE,1,Dillon Bates,https://twitter.com/dillonbates,"1,570 則推文","Knoxville, TN",已加入 2011年2月,"Follower of Christ | VFL | Ponte Vedra Beach | Tampa, FL",863,2.7萬
